income_am,profit_last_am,profit_am,damage_am,damage_inc,crd_lim_rec,cab_requests,married_cd,bar_no,neighbor_income,age,client_segment,sect_empl,fam_adult_size,children_no,tenure_mts,tenure_yrs,claims_no,claims_am,nights_booked,shop_am,score_pos,score_neg,male,female,cash/debitcard_use,creditcard_use,not_insured,insured,no_spa,spa,no_empl,empl,no_sport,sport,no_marketing_perm,marketing_perm,no_dining,dining,no_presidential,yes_presidential,no_prev_stay,perv_stay,no_prev_all_in_stay,yes_prev_all_in_stay,no_divorce,yes_divorce,no_company_card,company_card,no_shop_use,yes_shop_use,not_retired,yes_retired,no_gold_status,yes_gold_status,outcome_profit
227.0,0.0,1621.0,0.0,0,0.0,4,1,8,39153.0,54,1,0,1,0,305,25,0,0.0,2,0,0.0,0.0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3469.1742539682514
245.0,810.5,1621.0,0.0,0,0.0,7,1,0,43647.0,54,1,0,1,0,4,0,0,0.0,4,0,0.42177023962595,0.549995161965203,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3795.1918412698374
243.0,825.5,1651.0,0.0,0,750.0,9,1,8,49524.0,18,1,0,1,0,242,20,0,0.0,4,0,0.0,0.0,1,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3808.971539682534
1119.0,3.0,22739.0,1221.0,3,0.0,5,1,2,36233.0,40,1,4,3,2,551,46,0,0.0,21,0,0.5887872354390116,0.1517624343107235,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3583.979587301586
4315.0,1045.0,3671.0,0.0,0,3000.0,6,1,9,54579.0,50,3,0,3,0,399,33,0,0.0,83,0,0.8702857434741242,0.6398699645769805,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3815.0396190476167
239.0,5.0,5476.0,595.0,1,0.0,6,1,6,30430.0,42,1,0,2,2,131,11,1,0.0,4,0,0.3791333962160316,0.6378115161685004,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3583.6081269841247
332.0,1.0,1634.0,0.0,0,750.0,4,1,0,35291.0,20,1,0,1,0,264,22,0,0.0,4,0,0.408081654030681,0.7330971357000235,1,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3479.3043333333303
813.0,2386.5,4773.0,514.0,2,5000.0,6,1,7,33592.0,37,1,0,3,2,518,43,0,0.0,120,7,0.2070359334376544,0.0206453766594231,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3947.9973650793613
227.0,0.0,2183.0,1967.0,4,15000.0,8,1,5,32328.0,37,1,0,3,0,326,27,0,0.0,240,0,0.0706429726781354,0.4756876381275229,1,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3600.3422222222202
227.0,0.0,1620.0,0.0,0,0.0,5,1,9,33628.0,37,1,0,2,1,473,39,0,0.0,2,0,0.6167895554998873,0.6480818435299295,0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3472.8351269841232
227.0,810.0,1620.0,0.0,0,0.0,8,1,4,24959.0,48,0,0,3,0,278,23,1,2472.0,3,0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3794.724047619043
3709.0,1438.0,3100.0,155.0,3,2500.0,4,1,9,27693.0,38,3,0,3,4,287,24,0,0.0,66,0,0.8460580932825756,0.6507090460937291,0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3969.0987301587297
227.0,0.0,1620.0,0.0,0,0.0,2,0,1,37198.0,67,0,0,1,0,278,23,0,0.0,4,0,0.0,0.3672901940165035,0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3469.642206349203
5886.0,122.0,14047.0,0.0,0,6000.0,4,0,7,45054.0,75,2,0,1,0,350,29,0,0.0,64,0,0.3900544371722659,0.2792139393585338,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3807.7563492063464
10215.0,2750.0,2750.0,0.0,0,0.0,10,1,4,49709.0,63,2,0,1,0,286,24,0,0.0,4,0,0.3614188417877922,0.3762072784025083,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3806.6670634920597
1027.0,0.0,2330.0,0.0,0,4000.0,7,1,9,38755.0,34,1,0,3,0,185,15,0,0.0,4,8,0.5837642630900097,0.2335840944769482,0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3483.480253968253
810.0,191.0,1734.0,0.0,0,0.0,9,1,2,26338.0,21,1,0,1,0,242,20,0,0.0,10,0,0.255247011806906,0.3865623703486033,1,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3815.0825396825353
268.0,0.0,2133.0,1769.0,2,5500.0,5,1,0,32676.807933194155,31,1,0,2,2,422,35,0,0.0,28,0,0.1084816872607071,0.1313560750221808,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3599.9549206349184
715.0,118.0,2090.0,0.0,0,3000.0,2,0,1,28003.0,46,1,0,2,0,324,27,0,0.0,25,6,0.4846412865939827,0.489313161785981,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3812.348571428568
17146.0,9463.0,9463.0,0.0,0,6000.0,6,1,1,30100.0,66,3,0,1,0,599,50,0,0.0,44,0,0.0,0.0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3805.492269841266
227.0,810.0,1620.0,0.0,0,0.0,6,1,8,28936.0,65,0,0,1,0,278,23,1,0.0,4,0,0.0,0.2737210076476332,1,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3798.7111904761873
227.0,0.0,1620.0,0.0,0,0.0,3,1,5,29858.0,49,0,0,2,0,278,23,0,0.0,4,0,0.0,0.304716384601904,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3473.786746031744
2091.0,773.0,7027.0,1687.0,1,15000.0,8,1,1,33748.0,23,1,0,3,0,304,25,1,0.0,55,0,0.2760520304735916,0.5753097781848228,1,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3930.9191587301575
270.0,16.0,1670.0,0.0,0,750.0,9,1,4,15914.0,17,1,0,1,0,157,13,0,0.0,9,0,0.0,0.0,1,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3809.639063492059
227.0,810.0,1620.0,0.0,0,0.0,10,1,4,36034.0,67,0,0,1,0,278,23,0,0.0,4,0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3788.242380952376
227.0,0.0,1620.0,0.0,0,0.0,1,1,0,34003.0,48,1,0,2,0,39,3,0,0.0,4,0,0.492365281067838,0.590196640842664,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3454.4205555555523
2067.0,311.0,2051.0,0.0,0,0.0,7,0,9,41529.0,71,1,0,1,0,278,23,0,0.0,4,0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3791.907031746027
1327.0,460.0,1844.0,0.0,0,1500.0,1,1,9,32481.0,43,1,0,3,4,166,14,0,0.0,20,0,0.8997708518921145,0.4383991321425651,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3835.522968253965
227.0,0.0,1635.0,0.0,0,0.0,4,1,4,27067.0,25,1,0,1,1,83,7,0,0.0,4,0,0.0,0.0,1,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3475.7290634920614
875.0,233.0,1664.0,0.0,1,11000.0,1,1,2,27536.0,25,1,1,3,3,376,31,0,0.0,75,0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3818.870222222218
3587.0,2449.5,4899.0,0.0,0,13000.0,9,1,2,30170.0,57,2,0,3,0,487,41,1,9560.0,162,0,0.6867372645820035,0.4631843395217858,1,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3830.7715714285696
227.0,810.0,1620.0,0.0,0,0.0,4,1,2,25186.0,53,1,0,2,0,7,1,0,0.0,4,0,0.0,0.0,1,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3779.8877936507915
230.0,0.0,2124.0,0.0,0,0.0,11,1,1,32676.807933194155,44,1,0,2,0,190,16,0,0.0,1,0,0.0,0.0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3441.684587301587
495.0,112.0,1666.0,0.0,0,0.0,5,1,4,21351.0,68,2,0,1,0,324,27,0,0.0,4,0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3804.6856031745983
861.0,0.0,2426.0,0.0,0,0.0,9,1,2,35590.0,53,1,0,2,0,103,9,0,0.0,3,0,0.1349908226049467,0.4591282990076008,0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3556.956571428571
672.0,0.0,1885.0,19.0,1,2500.0,8,0,7,30989.0,43,1,0,2,2,368,31,1,393.0,21,0,0.173008938409415,0.5916506528258112,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3609.052698412696
7143.0,2150.0,3905.0,0.0,0,4000.0,4,0,0,27339.0,63,2,0,1,0,384,32,0,0.0,71,8,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3830.2315238095207
949.0,230.0,2010.0,0.0,0,3000.0,8,1,9,34813.0,35,1,0,2,0,151,13,0,0.0,14,6,0.2318837087967689,0.4380239362463824,1,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3817.89595238095
227.0,0.0,1620.0,0.0,1,14000.0,3,1,15,32361.0,51,1,0,3,0,351,29,0,0.0,4,0,0.9528268683447012,0.8645865029576717,0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3479.9653015872996
227.0,0.0,1620.0,0.0,0,2500.0,4,1,4,51328.0,36,1,0,2,0,128,11,0,0.0,20,0,0.9455746259540418,0.4902210723222096,0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3490.524809523808
7779.0,3087.0,3589.0,0.0,0,11000.0,8,1,6,29693.0,45,2,1,3,1,357,30,3,0.0,22,0,0.512981907802801,0.5558780270926413,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3826.7436825396794
505.0,92.0,1665.0,0.0,0,0.0,2,1,0,36511.0,53,1,0,3,0,611,51,0,0.0,1,0,0.5675330060469483,0.2455308625960604,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3795.0678571428525
1197.0,126.0,5754.0,0.0,0,0.0,9,0,6,35141.0,50,1,1,2,0,472,39,2,0.0,163,0,0.0,0.0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3807.220095238091
237.0,890.5,1781.0,0.0,0,4500.0,7,1,0,34043.0,25,4,6,3,0,326,27,0,0.0,32,0,0.792478560755229,0.9521568672820216,1,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3828.8865555555517
227.0,0.0,1620.0,0.0,0,0.0,2,0,6,35978.0,57,1,0,2,0,98,8,0,0.0,4,0,0.2418309078504659,0.3943861048429074,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3474.7639999999974
229.0,0.0,2690.0,0.0,0,12500.0,4,1,20,29469.0,36,1,0,3,1,189,16,0,0.0,53,0,0.9759910900351808,0.9763494574900828,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3481.215523809521
375.0,62.0,1676.0,0.0,0,750.0,7,1,9,29202.0,20,1,0,1,0,154,13,0,0.0,3,0,0.0,0.0,1,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3821.7624285714237
3578.0,1408.0,2164.0,0.0,0,0.0,10,1,5,26684.0,40,2,0,3,0,590,49,0,0.0,4,0,0.5270785286125341,0.4140700103745378,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3802.67733333333
4294.0,618.0,5440.0,703.0,1,15000.0,2,1,2,34906.0,53,2,0,3,0,563,47,1,0.0,118,0,0.849339787825369,0.6093144785796789,1,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3934.3554126984113
302.0,30.0,1632.0,0.0,0,0.0,5,1,5,34801.0,16,1,0,3,2,262,22,0,0.0,45,0,0.4437650154998637,0.4258896091032345,1,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3808.053412698409
319.0,34.0,1639.0,0.0,0,0.0,5,1,9,28543.0,59,1,0,1,0,671,56,0,0.0,3,0,0.5173726415399641,0.0436347177087939,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3784.5564285714245
369.0,11.0,1954.0,0.0,0,3500.0,8,1,13,24657.0,51,1,1,2,0,350,29,0,0.0,108,0,0.7779455295518702,0.0409944212659436,1,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3815.6909365079327
1103.0,2367.5,4735.0,713.0,1,4000.0,5,1,8,25499.0,29,1,0,2,0,386,32,0,0.0,43,5,0.0,0.0,1,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3952.8886349206305
3781.0,2810.0,2810.0,0.0,0,10000.0,6,0,5,33853.0,44,2,0,2,1,345,29,1,0.0,41,6,0.6951083218846036,0.3004113883392831,1,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3843.9365079365057
250.0,0.0,1635.0,0.0,0,0.0,10,0,5,23566.0,63,1,0,1,0,98,8,0,0.0,4,0,0.3171187021654418,0.6318736337525579,1,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3459.4019047619013
227.0,0.0,1621.0,0.0,0,0.0,3,1,6,34799.0,41,3,0,3,1,329,27,0,0.0,12,0,0.4717951472495441,0.2331438939927518,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3474.0149999999967
507.0,86.0,2148.0,0.0,0,0.0,5,1,6,30472.0,57,1,0,1,0,308,26,0,0.0,2,0,0.8459014101169496,0.4359326113002066,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3810.3081269841236
26728.0,191.0,20800.0,0.0,0,0.0,5,1,8,37959.0,49,3,1,3,3,264,22,0,0.0,4,0,0.8102472210330656,0.286789017177491,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3925.2693650793626
10461.0,976.0,17385.0,0.0,0,6000.0,1,0,4,33832.0,65,2,0,1,0,359,30,0,0.0,33,0,0.0,0.0,1,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3798.164301587297
512.0,810.0,1620.0,0.0,0,0.0,6,1,9,30433.0,21,0,0,2,0,1,0,0,0.0,3,0,0.6621100655456036,0.5964901041428297,1,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3795.4608412698376
24044.0,31.0,34985.0,367.0,3,7000.0,3,1,6,26632.0,49,3,0,3,0,360,30,3,0.0,13,9,0.8312310803683016,0.8502932141387213,1,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,4051.2768571428555
227.0,810.0,1620.0,0.0,0,0.0,5,1,1,35153.0,20,1,0,1,0,173,14,0,0.0,4,0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3779.7307301587275
3045.0,199.0,6883.0,0.0,0,0.0,7,1,4,33264.0,52,3,2,3,0,389,32,0,0.0,274,0,0.2822621784055916,0.2217859698618803,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3882.576619047616
519.0,40.0,1652.0,0.0,0,0.0,8,1,6,32155.0,51,1,0,3,1,340,28,0,0.0,4,0,0.5237851435175702,0.6556108193499467,0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3805.1836666666622
2929.0,14.0,4689.0,0.0,0,0.0,6,0,5,32838.0,51,2,0,2,0,243,20,0,0.0,4,0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3804.6856031745983
263.0,15.0,3575.0,0.0,0,0.0,10,0,7,23375.0,56,1,0,1,0,254,21,0,0.0,4,0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3786.7249206349165
